"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Arbeitslose - Anteil","männlich",2008,"16 Ramersdorf - Perlach",5.4,1845,34294.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2008,"17 Obergiesing - Fasangarten",5,896,17768.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2008,"18 Untergiesing - Harlaching",5.5,905.8,16512.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2008,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3.5,933,26725,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2008,"20 Hadern",4.1,590.8,14248.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2008,"21 Pasing - Obermenzing",3.4,717,21359.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2008,"22 Aubing - Lochhausen - Langwied",3.9,476.5,12099.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2008,"23 Allach - Untermenzing",3.2,305.5,9408,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2008,"24 Feldmoching - Hasenbergl",4.9,910.8,18726,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2008,"25 Laim",4.5,775.8,17406,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"Stadt München",4.8,22710.5,471095.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"01 Altstadt - Lehel",2.8,205.8,7307.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"02 Ludwigsvorstadt - Isarvorstadt",4.8,925.8,19437.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"03 Maxvorstadt",3.9,747.5,19190.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"04 Schwabing - West",3.8,831.8,21707,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"05 Au - Haidhausen",4.1,834.5,20553.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"06 Sendling",5.1,721.8,14062.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"07 Sendling - Westpark",5.6,992.8,17655,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"08 Schwanthalerhöhe",6.1,638,10539,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"09 Neuhausen - Nymphenburg",4.2,1267.3,30140,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"10 Moosach",5.9,995.8,16840.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"11 Milbertshofen - Am Hart",6.4,1601.8,25125.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"12 Schwabing - Freimann",3.5,836.5,23681,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"13 Bogenhausen",3.5,876,24966.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"14 Berg am Laim",5.9,817.3,13921,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"15 Trudering - Riem",3.4,629.3,18743.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"16 Ramersdorf - Perlach",6.3,2142.3,34261,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"17 Obergiesing - Fasangarten",5.6,979.3,17473.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"18 Untergiesing - Harlaching",5.9,968,16356.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",4,1073.3,26576.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"20 Hadern",5.2,737,14063.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"21 Pasing - Obermenzing",3.7,785.3,21480.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"22 Aubing - Lochhausen - Langwied",4.9,598.8,12099,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"23 Allach - Untermenzing",3.5,322.5,9294.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"24 Feldmoching - Hasenbergl",5.7,1050.8,18421.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2007,"25 Laim",5,867.5,17198.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"Stadt München",6.1,28214.5,461262.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"01 Altstadt - Lehel",3.8,275.8,7207,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"02 Ludwigsvorstadt - Isarvorstadt",6.1,1153.8,18945,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"03 Maxvorstadt",4.7,858,18086.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"04 Schwabing - West",5,1043.5,20752.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"05 Au - Haidhausen",5.3,1059.5,20127.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"06 Sendling",6.7,915.3,13728.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"07 Sendling - Westpark",7.2,1235.5,17256.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"08 Schwanthalerhöhe",7.6,788,10394.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"09 Neuhausen - Nymphenburg",5.9,1748.5,29599.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"10 Moosach",6.9,1155,16656,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"11 Milbertshofen - Am Hart",8.1,1995.8,24519,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"12 Schwabing - Freimann",4.5,1038.8,23012.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"13 Bogenhausen",4.5,1105,24820.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"14 Berg am Laim",7.2,993,13712.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"15 Trudering - Riem",4.3,766.3,17909.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"16 Ramersdorf - Perlach",7.8,2667.3,34138.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"17 Obergiesing - Fasangarten",6.8,1144.5,16930,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"18 Untergiesing - Harlaching",7.2,1148.3,16006,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",4.7,1228,26058,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"20 Hadern",6,835.8,13841,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"21 Pasing - Obermenzing",5.2,1100,21187,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"22 Aubing - Lochhausen - Langwied",7.3,886.5,12192,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"23 Allach - Untermenzing",4.3,397.5,9228.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"24 Feldmoching - Hasenbergl",7.2,1299.8,18014.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2006,"25 Laim",6.1,1036.3,16939.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"Stadt München",7.1,32222.8,451211.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"01 Altstadt - Lehel",5.4,392,7199.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"02 Ludwigsvorstadt - Isarvorstadt",8.1,1484,18362.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"03 Maxvorstadt",5.6,953.3,16915.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"04 Schwabing - West",5.6,1113.8,19954.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"05 Au - Haidhausen",6.5,1270.5,19480,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"06 Sendling",7.8,1037.3,13369.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"07 Sendling - Westpark",8.4,1406,16806.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"08 Schwanthalerhöhe",9.2,938.5,10242,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"09 Neuhausen - Nymphenburg",6.5,1887.5,28883.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"10 Moosach",7.4,1221.3,16567.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"11 Milbertshofen - Am Hart",8.8,2102.8,23760.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"12 Schwabing - Freimann",5.5,1225.8,22122,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"13 Bogenhausen",4.8,1172.5,24529.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"14 Berg am Laim",8.6,1152,13468,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"15 Trudering - Riem",4.8,824,17279.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"16 Ramersdorf - Perlach",8.8,3008.3,34149,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"17 Obergiesing - Fasangarten",8.4,1369,16206,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"18 Untergiesing - Harlaching",8.4,1318.5,15648.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",6,1536.3,25811.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"20 Hadern",6.4,873.3,13548.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"21 Pasing - Obermenzing",5.6,1179.5,21018,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"22 Aubing - Lochhausen - Langwied",8.5,1048.5,12266.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"23 Allach - Untermenzing",5.1,476.8,9274.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"24 Feldmoching - Hasenbergl",8.6,1521.3,17730.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2005,"25 Laim",7.1,1183.5,16618.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"Stadt München",5.8,26038.5,449650.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"01 Altstadt - Lehel",4.8,342.5,7062.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"02 Ludwigsvorstadt - Isarvorstadt",6.9,1249.3,18196,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"03 Maxvorstadt",5.4,903,16691,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"04 Schwabing - West",4.9,975,19762,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"05 Au - Haidhausen",5.9,1142,19325.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"06 Sendling",6.3,842.3,13270.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"07 Sendling - Westpark",6.6,1096.3,16653,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"08 Schwanthalerhöhe",7.8,809,10320,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"09 Neuhausen - Nymphenburg",5.4,1548.8,28861.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"10 Moosach",5.5,912.5,16463.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"11 Milbertshofen - Am Hart",6.8,1585.3,23214,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"12 Schwabing - Freimann",4.4,983.8,22315.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"13 Bogenhausen",4.3,1051,24569.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"14 Berg am Laim",6.8,910.5,13400.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"15 Trudering - Riem",4.1,691.5,16984.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"16 Ramersdorf - Perlach",6.5,2221.5,34181.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"17 Obergiesing - Fasangarten",6.8,1094.5,16111.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"18 Untergiesing - Harlaching",6.5,1022.5,15742,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",5.2,1330.8,25816.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"20 Hadern",5.2,709,13613.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"21 Pasing - Obermenzing",4.8,1009,20922,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"22 Aubing - Lochhausen - Langwied",6.2,771.8,12466.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"23 Allach - Untermenzing",4.3,392.5,9231,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"24 Feldmoching - Hasenbergl",6.4,1135.3,17856.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2004,"25 Laim",6,1003.5,16618,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"Stadt München",6.1,27647.3,453150,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"01 Altstadt - Lehel",5,360.3,7143.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"02 Ludwigsvorstadt - Isarvorstadt",7.4,1375.3,18603.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"03 Maxvorstadt",6,1009.8,16746,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"04 Schwabing - West",5.4,1075.8,19860.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"05 Au - Haidhausen",6.2,1213.8,19701,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"06 Sendling",6.7,883.3,13169.3,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"07 Sendling - Westpark",6.5,1093.5,16793.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"08 Schwanthalerhöhe",8.4,877,10443.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"09 Neuhausen - Nymphenburg",5.7,1673.3,29103.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"10 Moosach",6.1,1015.3,16530.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"11 Milbertshofen - Am Hart",7.2,1694.5,23390,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"12 Schwabing - Freimann",4.8,1090.3,22646.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"13 Bogenhausen",4.5,1118,24875.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"14 Berg am Laim",7.1,955.3,13487.8,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"15 Trudering - Riem",4.3,738,17012,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"16 Ramersdorf - Perlach",6.7,2323.5,34511,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"17 Obergiesing - Fasangarten",7.1,1150.5,16242.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"18 Untergiesing - Harlaching",6.9,1095.5,15974,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",5.5,1435,26007.5,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
"Arbeitslose - Anteil","männlich",2003,"20 Hadern",5.4,730.8,13547,"Arbeitslose (männlich)","Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (männlich)"
